platform_account_name,trx_date,trx_desc,trx_type,trx_amt
Loanpad 60d Access,2024-05-18 08:19:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-19 08:19:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-20 08:20:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-21 08:22:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-22 08:20:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-23 08:20:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-24 08:24:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-25 08:21:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-26 08:16:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-27 08:17:00,Premium Interest,Interest,0.978551
Loanpad 60d Access,2024-05-28 08:17:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-05-29 08:21:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-05-30 08:23:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-05-31 08:26:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-01 08:22:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-02 08:22:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-03 08:27:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-04 08:21:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-05 08:20:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-06 08:24:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-07 08:29:00,Premium Interest,Interest,0.980327
Loanpad 60d Access,2024-06-08 08:18:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-09 08:22:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-10 08:22:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-11 08:17:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-12 08:19:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-13 08:20:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-14 08:18:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-15 08:18:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-16 08:15:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-17 08:17:00,Premium Interest,Interest,0.982103
Loanpad 60d Access,2024-06-18 08:19:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-19 08:18:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-20 08:22:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-21 08:18:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-22 08:20:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-23 08:16:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-24 08:19:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-25 08:20:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-26 08:17:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-27 08:21:00,Premium Interest,Interest,0.983879
Loanpad 60d Access,2024-06-28 08:19:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-06-29 08:22:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-06-30 08:22:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-01 08:16:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-02 08:26:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-03 08:23:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-04 08:23:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-05 08:22:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-06 08:27:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-07 08:21:00,Premium Interest,Interest,0.985655
Loanpad 60d Access,2024-07-08 08:24:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-09 08:25:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-10 08:21:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-11 08:17:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-12 08:19:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-13 08:24:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-14 08:19:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-15 08:15:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-16 08:21:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-17 08:23:00,Premium Interest,Interest,0.987431
Loanpad 60d Access,2024-07-18 08:30:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-19 08:25:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-20 08:20:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-21 08:19:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-22 08:24:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-23 08:22:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-24 08:22:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-25 08:22:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-26 08:32:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-27 08:24:00,Premium Interest,Interest,0.989207
Loanpad 60d Access,2024-07-28 08:21:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-07-29 08:28:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-07-30 08:23:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-07-31 08:27:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-01 08:24:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-02 08:25:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-03 08:21:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-04 08:20:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-05 08:24:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-06 08:23:00,Premium Interest,Interest,0.990983
Loanpad 60d Access,2024-08-07 08:32:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-08 08:19:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-09 08:22:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-10 08:19:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-11 08:26:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-12 08:20:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-13 08:23:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-14 08:20:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-15 08:16:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-16 08:21:00,Premium Interest,Interest,0.992759
Loanpad 60d Access,2024-08-17 08:30:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-18 08:18:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-19 08:17:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-20 08:23:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-21 08:16:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-22 08:19:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-23 08:18:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-24 08:21:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-25 08:18:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-26 08:19:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-27 08:19:00,Premium Interest,Interest,0.994535
Loanpad 60d Access,2024-08-28 08:19:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-08-29 08:31:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-08-30 08:22:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-08-31 08:17:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-01 08:30:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-02 08:27:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-03 08:20:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-04 08:21:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-05 08:27:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-06 08:20:00,Premium Interest,Interest,0.996311
Loanpad 60d Access,2024-09-07 08:30:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-08 08:18:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-09 08:19:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-10 08:30:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-11 08:22:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-12 08:26:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-13 08:27:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-14 08:28:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-15 08:18:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-16 08:21:00,Premium Interest,Interest,0.998087
Loanpad 60d Access,2024-09-17 08:21:00,Premium Interest,Interest,0.999863
Loanpad 60d Access,2024-09-18 08:25:00,Premium Interest,Interest,0.999863
Loanpad 60d Access,2024-09-19 08:27:00,Premium Interest,Interest,0.999863
Loanpad 60d Access,2024-09-20 08:19:00,Premium Interest,Interest,0.999863
Loanpad 60d Access,2024-09-21 08:23:00,Premium Interest,Interest,0.999863
Loanpad 60d Access,2024-09-22 08:20:00,Premium Interest,Interest,0.999863
Proplend,2022-06-20 00:00:00,DEPOSIT,Paid in,2000.0
Proplend,2022-07-05 00:00:00,Primary Loan Invesments For Staines Mixed Use - Tranche A ( 1 loan part ),Capital,-1000.0
Proplend,2022-07-08 00:00:00,Primary Loan Invesments For Wolverhampton Office Block - Tranche A ( 1 loan part ),Capital,-1000.0
Proplend,2022-08-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2022-08-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2022-08-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2022-08-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2022-09-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2022-09-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2022-09-05 00:00:00,Bank Interest from 06 06 2022 to 04 09 2022,Interest,0.01
Proplend,2022-09-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2022-09-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2022-10-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2022-10-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2022-10-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2022-10-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2022-11-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2022-11-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2022-11-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2022-11-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2022-12-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2022-12-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2022-12-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2022-12-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-01-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-01-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-01-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-01-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-02-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-02-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-02-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-02-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-02-20 00:00:00,DEPOSIT,Paid in,1000.0
Proplend,2023-03-01 00:00:00,Regular Monthly Interest – Feb 2023,Distribution,-8.51
Proplend,2023-03-03 00:00:00,Primary Loan Invesments For Prenton Industrial - Tranche A ( 1 loan part ),Capital,-1000.0
Proplend,2023-03-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-03-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-03-05 00:00:00,Withdrawal,Distribution,-51.13
Proplend,2023-03-06 00:00:00,Bank Interest (05/12/2022 to 06/03/2023),Interest,0.1
Proplend,2023-03-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-03-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-04-01 00:00:00,Regular Monthly Interest – Mar 2023,Distribution,-8.61
Proplend,2023-04-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-04-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-04-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-04-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-04-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-04-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-05-01 00:00:00,Regular Monthly Interest – Apr 2023,Distribution,-13.76
Proplend,2023-05-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-05-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-05-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-05-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-05-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-05-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-06-01 00:00:00,Regular Monthly Interest – May 2023,Distribution,-13.76
Proplend,2023-06-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-06-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-06-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-06-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-06-05 00:00:00,Bank Interest (06/03/2023 TO 05/06/2023),Interest,0.01
Proplend,2023-06-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-06-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-07-01 00:00:00,Regular Monthly Interest – Jun 2023,Distribution,-13.77
Proplend,2023-07-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-07-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-07-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-07-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-07-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-07-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-08-01 00:00:00,Regular Monthly Interest – Jul 2023,Distribution,-13.76
Proplend,2023-08-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-08-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-08-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-08-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-08-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-08-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-09-01 00:00:00,Regular Monthly Interest – Aug 2023,Distribution,-13.76
Proplend,2023-09-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-09-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-09-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-09-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-09-05 00:00:00,Barclays Interest (02 06 2023 to 31 08 2023),Interest,0.03
Proplend,2023-09-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-09-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-10-01 00:00:00,Regular Monthly Interest – Sep 2023,Distribution,-13.76
Proplend,2023-10-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-10-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-10-05 00:00:00,Gross Loan Interest For Staines Mixed Use A ( 1 loan parts),Interest,4.55
Proplend,2023-10-05 00:00:00,Loan Interest Fee For Staines Mixed Use A ( 1 loan parts),Fee,-0.455
Proplend,2023-10-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-10-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-10-25 00:00:00,Principal Paid Off For Staines Mixed Use - Tranche A ( 1 loan part ),Capital,1000.0
Proplend,2023-10-25 00:00:00,Gross Loan Interest For Staines Mixed Use - Tranche A ( 1 loan parts ),Interest,3.033333333
Proplend,2023-10-25 00:00:00,Fee For Staines Mixed Use - Tranche A ( 1 loan parts ),Fee,-0.3033333333
Proplend,2023-11-01 00:00:00,Regular Monthly Interest – Oct 2023,Distribution,-16.49
Proplend,2023-11-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-11-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-11-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-11-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-11-10 00:00:00,Primary Loan Invesments For Bradford Commercial Mixed Use - Tranche A ( 1 loan part ),Capital,-1000.0
Proplend,2023-12-01 00:00:00,Regular Monthly Interest – Nov 2023,Distribution,-9.67
Proplend,2023-12-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2023-12-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2023-12-04 00:00:00,Bank Interest (01/09/2023 to 03/12/2023),Interest,0.57
Proplend,2023-12-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2023-12-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2023-12-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2023-12-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-01-01 00:00:00,Regular Monthly Interest – Dec 2023,Distribution,-16.85
Proplend,2024-01-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-01-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-01-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-01-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-01-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-01-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-02-01 00:00:00,Regular Monthly Interest – Jan 2024,Distribution,-16.28
Proplend,2024-02-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-02-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-02-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-02-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-02-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-02-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-03-01 00:00:00,Regular Monthly Interest – Feb 2024,Distribution,-16.28
Proplend,2024-03-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-03-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-03-04 00:00:00,Bank Interest 12 December 2023 to 3 March 2024,Interest,0.05
Proplend,2024-03-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-03-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-03-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-03-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-04-01 00:00:00,Regular Monthly Interest – Mar 2024,Distribution,-16.33
Proplend,2024-04-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-04-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-04-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-04-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-04-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-04-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-05-01 00:00:00,Regular Monthly Interest – Apr 2024,Distribution,-16.28
Proplend,2024-05-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-05-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-05-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-05-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-05-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-05-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-06-01 00:00:00,Regular Monthly Interest – May 2024,Distribution,-16.28
Proplend,2024-06-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-06-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-06-03 00:00:00,Bank Interest (04/03/2024 to 02/06/2024),Interest,0.05
Proplend,2024-06-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-06-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-06-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-06-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-07-01 00:00:00,Regular Monthly Interest – Jun 2024,Distribution,-16.33
Proplend,2024-07-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
